118,"SELECT st.agency_id, st.id, st.trip_id, st.stop_sequence, e.intercept_time - h.seconds(#, #, &&&) FROM m.estimate e, m.stop_time st WHERE st.trip_id =  @@@ AND st.stop_id = &&& AND e.stop_time_id = st.id AND e.estimate_source =  @@@ AND st.agency_id = # AND e.agency_id = st.agency_id; "
2016-12-25 05:00:00,4
2016-12-25 05:02:00,5
2016-12-25 05:05:00,5
2016-12-25 05:07:00,5
2016-12-25 05:10:00,5
2016-12-25 05:13:00,6
2016-12-25 05:15:00,5
2016-12-25 05:18:00,5
2016-12-25 05:20:00,6
2016-12-25 05:23:00,6
2016-12-25 05:26:00,6
2016-12-25 05:28:00,6
2016-12-25 05:31:00,6
2016-12-25 05:33:00,6
2016-12-25 05:36:00,7
2016-12-25 05:39:00,6
2016-12-25 05:41:00,7
2016-12-25 05:44:00,7
2016-12-25 05:47:00,8
2016-12-25 05:49:00,7
