6,SELECT a.agency_timezone FROM m.agency a WHERE a.agency_id = $# 
2016-12-30 01:09:00,1
2016-12-30 01:11:00,1
2016-12-30 02:13:00,1
2016-12-30 02:37:00,1
2016-12-30 02:47:00,1
2016-12-30 04:10:00,1
