348,"UPDATE m.stop_time AS st SET departure_time_hour = #, departure_time_minute = #, estimate_source =  @@@ FROM m.stop s WHERE st.agency_id = # AND s.agency_id = st.agency_id AND st.stop_id = s.stop_id AND s.stop_code = &&& AND st.trip_id =  @@@ "
2017-01-02 05:00:00,82
2017-01-02 05:01:00,87
2017-01-02 05:02:00,64
2017-01-02 05:03:00,70
2017-01-02 05:04:00,45
