374,SELECT trip_id FROM m.trip WHERE agency_id = # AND trip_id LIKE &&& AND (block_id =  @@@ OR block_id =  @@@) 
2017-01-02 05:00:00,82
2017-01-02 05:01:00,88
2017-01-02 05:02:00,88
2017-01-02 05:03:00,45
2017-01-02 05:04:00,71
