127,"SELECT st.agency_id, st.id, st.trip_id, st.stop_sequence, e.intercept_time - h.seconds(#, #, &&&) FROM m.estimate e, m.stop_time st WHERE st.trip_id =  @@@ AND st.stop_id = &&& AND e.stop_time_id = st.id AND e.estimate_source =  @@@ AND st.agency_id = # AND e.agency_id = st.agency_id; "
2016-12-02 05:00:00,8
2016-12-02 05:02:00,9
2016-12-02 05:05:00,9
2016-12-02 05:08:00,10
2016-12-02 05:11:00,10
2016-12-02 05:13:00,10
2016-12-02 05:16:00,11
2016-12-02 05:19:00,12
2016-12-02 05:22:00,12
2016-12-02 05:25:00,13
2016-12-02 05:28:00,14
2016-12-02 05:31:00,9
