"2017-01-02 05:10:00","53"
"2017-01-02 05:20:00","58"
"2017-01-02 05:30:00","47"
"2017-01-02 05:40:00","69"
"2017-01-02 05:50:00","76"
"2017-01-02 06:00:00","81"
