4,"INSERT INTO m.call_log (device_id,servlet_path,url,session_id) VALUES ($#,$#,$#,$#)"
2016-12-22 00:54:00,1
2016-12-22 03:07:00,1
2016-12-22 04:47:00,1
2016-12-22 04:48:00,1
