43,select #
2017-01-05 00:09:00,1
2017-01-05 00:11:00,1
2017-01-05 00:21:00,1
2017-01-05 00:23:00,1
2017-01-05 00:27:00,1
2017-01-05 00:34:00,1
2017-01-05 00:36:00,1
2017-01-05 00:39:00,1
2017-01-05 00:40:00,1
2017-01-05 00:41:00,1
2017-01-05 00:42:00,1
2017-01-05 00:44:00,1
2017-01-05 00:46:00,1
2017-01-05 00:55:00,1
2017-01-05 00:56:00,1
2017-01-05 00:57:00,1
2017-01-05 01:11:00,1
2017-01-05 01:19:00,1
2017-01-05 02:34:00,1
2017-01-05 02:37:00,1
2017-01-05 02:41:00,1
2017-01-05 02:43:00,1
2017-01-05 02:46:00,1
2017-01-05 02:48:00,1
2017-01-05 02:51:00,1
2017-01-05 02:53:00,1
2017-01-05 03:02:00,1
2017-01-05 03:03:00,1
2017-01-05 03:04:00,1
2017-01-05 03:05:00,1
2017-01-05 03:07:00,1
2017-01-05 03:08:00,1
2017-01-05 03:54:00,1
2017-01-05 03:57:00,1
2017-01-05 03:58:00,1
2017-01-05 04:00:00,1
2017-01-05 04:03:00,1
2017-01-05 04:05:00,1
2017-01-05 04:09:00,1
2017-01-05 04:31:00,1
2017-01-05 04:47:00,1
2017-01-05 04:50:00,1
2017-01-05 04:55:00,1
